species,year,site_orig,site_clim,sex,year_period,sun_ground,sun_high_veg,partial_shade_low_veg,full_shade_ground,full_shade_high_veg
MB,1951,A1,A1,F,historical,56.79977399478381,23.352635279010457,21.20134809072449,19.61350878844055,16.921220639007633
MB,1951,A1,B1,F,historical,47.35251817467318,38.96868849247552,34.74009322732004,31.07713296319216,29.194567765076552
MB,1951,A1,C1,F,historical,50.364077070919805,36.949412181100286,37.56374916801183,34.305814394049534,20.32799830105876
MB,1951,A1,D1,F,historical,19.21010519947934,12.79176809513961,13.40516571879449,13.861150095444945,5.929518867802638
MS,1951,A1,A1,F,historical,67.82527298905084,25.30523226459886,22.019786121497425,18.535714502697868,15.072372868273042
MS,1951,A1,B1,F,historical,57.1822647818817,42.16253475976557,38.445989440081156,34.27514170006229,27.353531704947127
MS,1951,A1,Eldo,F,historical,64.57283694308143,36.97484454434844,37.78711078273108,36.35325286551146,24.204962324490126
MB,1951,A1,A1,M,historical,53.20193401234935,21.970422103703665,19.95076589683979,18.464392992225523,15.935053176788267
MB,1951,A1,B1,M,historical,44.25903032210507,36.6426173940453,32.668019957998474,29.232547060265876,27.47873730268249
MB,1951,A1,C1,M,historical,47.17373062250136,34.756374375988486,35.33954609388623,32.2803624901532,19.129043267376044
MB,1951,A1,D1,M,historical,17.9357843073101,12.026260708442093,12.609458606662788,13.043466046401726,5.57597649081178
MS,1951,A1,A1,M,historical,45.463113344745985,17.37863190045507,15.139293223040621,12.775005620757286,10.410329514995095
MS,1951,A1,B1,M,historical,37.902571869375365,28.861878789300697,26.33177071746442,23.517510313833515,18.823528397666355
MS,1951,A1,Eldo,M,historical,43.19419425341791,25.33915848794337,25.884571667690793,24.901190673240052,16.641264383738093
MB,1952,A1,A1,F,historical,57.99216242614557,-71.99779505197789,-121.63498318362647,-149.8563999889477,-71.81328028715332
MB,1952,A1,B1,F,historical,46.16980072707408,-21.515420781633935,-77.17778435724847,-121.73292369434165,-26.083566256825225
MB,1952,A1,C1,F,historical,52.73533832552671,-24.465096590214156,-84.5701109871536,-133.54036576426492,-30.390436284299682
MB,1952,A1,D1,F,historical,25.478405405390582,12.512367293692888,-10.46923463894618,-43.15524073691341,6.39665276990483
MS,1952,A1,A1,F,historical,70.50118535403375,-67.81506864012614,-138.10401169903434,-198.33596479105378,-68.80632239946694
MS,1952,A1,B1,F,historical,54.884999149796094,-10.896776395502803,-70.6425705611178,-133.10682346746347,-21.265729595197282
MS,1952,A1,Eldo,F,historical,70.96319499294403,-39.72493162471533,-112.2445086153679,-182.00894838998596,-47.25316980139781
MB,1952,A1,A1,M,historical,54.25601651741225,-67.70162037270268,-114.32732602368549,-140.76597007704018,-67.50821937594992
MB,1952,A1,B1,M,historical,43.088239820246656,-20.248665405505637,-72.57819072523918,-114.42211554744091,-24.503128366597668
MB,1952,A1,C1,M,historical,49.36000033776557,-22.973338733666942,-79.48107336672241,-125.47928755678186,-28.528078737757895
MB,1952,A1,D1,M,historical,23.820623526102843,11.820477685822384,-9.777847239645775,-40.5113900120475,6.071098663912309
MS,1952,A1,A1,M,historical,46.99369059983434,-46.35084189280781,-94.33707744159447,-135.29308144067014,-46.94459321156057
MS,1952,A1,B1,M,historical,36.053625787753795,-7.453094620440302,-48.29247109921425,-90.89429009318292,-14.394302407299937
MS,1952,A1,Eldo,M,historical,47.32617874482932,-27.108076512378155,-76.65569264312448,-124.17083497683709,-32.17254735332408
MB,1953,A1,A1,F,historical,62.86308513639768,-47.95333182066736,-64.67433484314186,-78.0916270332227,-45.08662107815429
MB,1953,A1,B1,F,historical,46.46322657986482,14.807816585831235,9.068980140375595,7.303990145089685,14.106646653594886
MB,1953,A1,C1,F,historical,51.137701316693345,30.88740351618665,25.823963834873883,20.34897701240347,19.44210281979089
MB,1953,A1,D1,F,historical,21.52160846764537,13.680301891532102,14.23067583144164,14.67880595598995,5.579712797642784
MS,1953,A1,A1,F,historical,75.98038818738144,-41.13942883772373,-60.63832799574081,-77.131577383594,-42.08521434440034
MS,1953,A1,B1,F,historical,55.15051787902684,21.367396998871012,16.215131550714133,13.956038459454339,14.567445874534501
MS,1953,A1,Eldo,F,historical,72.91011947633613,-14.958540941077596,-25.594829202962078,-34.341584857678036,-20.29862203407606
MB,1953,A1,A1,M,historical,58.89842819573023,-45.078067688097214,-60.7895118229953,-73.39185206288545,-42.37054656958988
MB,1953,A1,B1,M,historical,43.401728788780076,13.917741021180555,8.52103438112907,6.870509882115666,13.29154209292387
MB,1953,A1,C1,M,historical,47.89084209657739,29.073868437356776,24.3165882961704,19.175044937553874,18.317933521157723
MB,1953,A1,D1,M,historical,20.10531814221828,12.873237066822501,13.397733958387478,13.825576688999469,5.25431305290982
MS,1953,A1,A1,M,historical,51.0307701921391,-28.023223495312774,-41.32380341406334,-52.55852809485941,-28.64084864355033
MS,1953,A1,B1,M,historical,36.407068906722564,14.635736137651437,11.114638393501464,9.609014806344641,10.096453087261105
MS,1953,A1,Eldo,M,historical,48.94337864236097,-10.10724034497769,-17.36007778911713,-23.30783273235595,-13.729513202177897
MB,1954,A1,A1,F,historical,59.291928405228134,-21.307943284117947,-35.07213411894376,-43.48441181304224,-10.602082067802678
MB,1954,A1,B1,F,historical,48.20105476489049,15.675890525789752,-4.981977377823109,-23.0248474279012,12.951836477099434
MB,1954,A1,C1,F,historical,51.89780811361259,15.092105357450512,-2.343471511085632,-16.386904974203865,15.039087174356089
MB,1954,A1,D1,F,historical,24.331296914468627,16.164429994376995,16.90050548000885,17.48703629919784,7.66428826962892
MS,1954,A1,A1,F,historical,71.18537124084324,-12.087664597289665,-27.508482165111886,-38.27472994029629,-6.770593167629624
MS,1954,A1,B1,F,historical,56.917696058735054,21.65039710830983,2.638038832353675,-15.105825296737834,14.086243679328886
MS,1954,A1,Eldo,F,historical,74.27099763606769,-12.034031424909989,-43.34044224155922,-73.4810376235193,-15.431534403666134
MB,1954,A1,A1,M,historical,55.50443159693698,-20.046937689067303,-32.984278534876246,-40.884922681402976,-9.959723155821834
MB,1954,A1,B1,M,historical,45.03988239055827,14.730243927140085,-4.692268782853142,-21.64674624451953,12.203519082914019
MB,1954,A1,C1,M,historical,48.59865346194858,14.224896906680835,-2.1672817859010816,-15.365683762027645,14.183545015616232
MB,1954,A1,D1,M,historical,22.741257835909046,15.181685346069175,15.877246528862946,16.43174688350818,7.186609239958054
MS,1954,A1,A1,M,historical,47.5777917727054,-8.248590229210372,-18.78096152486268,-26.114947814083564,-4.555130000356731
MS,1954,A1,B1,M,historical,37.63485660599258,14.807790960628608,1.8281361856543594,-10.251010402237043,9.762085222385291
MS,1954,A1,Eldo,M,historical,49.783275254325815,-8.138166438854318,-29.51950019989634,-50.08575726672589,-10.41866692899937
MB,1955,A1,A1,F,historical,58.299181598438636,-100.01380113886009,-125.5014970699547,-145.27395908615745,-100.11455922283785
MB,1955,A1,B1,F,historical,48.84122326623016,-32.92549791212296,-52.90847816884804,-67.94554069665978,-33.358229320654985
MB,1955,A1,C1,F,historical,49.506097470856915,-14.525388725448861,-38.27823861195319,-58.79065070582466,-14.930888139900485
MB,1955,A1,D1,F,historical,24.04148838529321,15.256309926725342,16.453054036460987,15.153311838902153,6.95199310351356
MS,1955,A1,A1,F,historical,70.02937541799297,-104.63389578524453,-144.5461225906611,-180.24980886746954,-103.43297218915464
MS,1955,A1,B1,F,historical,57.36625796814883,-24.09511804072921,-44.589963107879306,-61.32668487102075,-29.70736309931506
MS,1955,A1,Eldo,F,historical,70.63342883340425,-70.77417832254118,-104.86161675655609,-136.41963008773826,-73.01214544779059
MB,1955,A1,A1,M,historical,54.582357881070486,-94.00865479097831,-117.93839515006651,-136.48272619598302,-94.09680584396375
MB,1955,A1,B1,M,historical,45.66062908682585,-30.9517808368938,-49.73904294563103,-63.86678387139187,-31.331628183202056
MB,1955,A1,C1,M,historical,46.36966492271982,-13.612598256120659,-35.94605407992807,-55.22732927721811,-13.984508546058745
MB,1955,A1,D1,M,historical,22.47417016907153,14.373860765373836,15.512943575703385,14.300547828905447,6.5648517067051735
MS,1955,A1,A1,M,historical,46.83885074615473,-71.4213036991506,-98.64612305258198,-122.95022150415677,-70.56027287530759
MS,1955,A1,B1,M,historical,38.02691126252738,-16.3713712593082,-30.377322926498795,-41.78010685176049,-20.119615427254136
MS,1955,A1,Eldo,M,historical,47.34704527350469,-48.24154420572294,-71.51520464347945,-93.03067394883341,-49.738420541190806
MB,1956,A1,A1,F,historical,61.34755028527211,-107.252744126621,-141.5666444523218,-142.28390555102357,-108.25636305997183
MB,1956,A1,B1,F,historical,47.642995631707336,-30.525010817420696,-75.92756585544407,-113.7903276131318,-34.91669647019323
MB,1956,A1,C1,F,historical,51.54658823698946,-28.912056381275967,-73.24465208084422,-112.9029701487244,-32.13694948879128
MB,1956,A1,D1,F,historical,23.158002384258044,1.952296052764245,-21.528117418879102,-49.0794750728741,-0.43004740514195855
MS,1956,A1,A1,F,historical,73.77706565538834,-116.42659284175417,-186.84930852829117,-224.29378525329028,-115.49303123624429
MS,1956,A1,B1,F,historical,57.057842888036944,-20.551653285420624,-69.72521810467444,-120.27896231168303,-30.59854041256867
MS,1956,A1,Eldo,F,historical,71.71083931799508,-80.52141717434678,-148.83377791684384,-206.96535963205113,-82.88882986201884
MB,1956,A1,A1,M,historical,57.46537481034935,-100.79677574037015,-132.94979493210192,-133.43486185101966,-101.74032059902123
MB,1956,A1,B1,M,historical,44.50827258205502,-28.704765271598255,-71.38471851546683,-106.9465232506566,-32.79962295122446
MB,1956,A1,C1,M,historical,48.27560968277364,-27.14342427252222,-68.82143172736752,-106.08574642749474,-30.164091819101632
MB,1956,A1,D1,M,historical,21.643879818723445,1.9018227265122531,-20.171966905996122,-46.077989444268304,-0.3358534580351115
MS,1956,A1,A1,M,historical,49.482836055879254,-79.43102924923254,-127.31835849095778,-152.30073251299365,-78.77824506459484
MS,1956,A1,B1,M,historical,37.703831773241546,-13.987434782231478,-47.58460516384451,-82.05522763460074,-20.736484578254135
MS,1956,A1,Eldo,M,historical,48.07868254483041,-54.90081153155132,-101.48963008780667,-140.94501910289847,-56.48766755970545
MB,1957,A1,A1,F,historical,59.43639570380806,53.270457665408934,38.930032300122186,15.495242754870617,39.39496928985199
MB,1957,A1,B1,F,historical,46.857871504967534,50.31549631497082,50.895819020483145,48.83162551299944,37.67585172972599
MB,1957,A1,C1,F,historical,51.059933659311746,36.74794235237087,38.0040419379455,35.42100452086646,20.568446491488945
MB,1957,A1,D1,F,historical,25.504230154510804,15.309810961040913,16.863711791514532,18.174418784045567,6.423401038836063
MS,1957,A1,A1,F,historical,71.55385231688759,55.53522214841313,39.71134609568053,16.217957367805685,38.348381183156675
MS,1957,A1,B1,F,historical,55.778986341707274,59.043921229771335,58.84151159829409,54.04231872690799,41.402372288114115
MS,1957,A1,Eldo,F,historical,74.14281578668947,59.039010112289105,54.06578897586134,40.428074487852946,39.290390043155774
MB,1957,A1,A1,M,historical,55.654792296428056,50.06962808181785,36.600700429472376,14.576491379754414,37.03731376181455
MB,1957,A1,B1,M,historical,43.77485725653054,47.25152678010107,47.81351609370059,45.893137470415844,35.39465015950403
MB,1957,A1,C1,M,historical,47.81337597795495,34.513819144515494,35.71252063112878,33.3040816117398,19.309909887446253
MB,1957,A1,D1,M,historical,23.84433547060818,14.366198884704785,15.843231906910173,17.092266927408616,6.013499893579573
MS,1957,A1,A1,M,historical,47.89833110970025,37.898134043184015,27.141147740778507,11.130543916687815,26.190386841956144
MS,1957,A1,B1,M,historical,36.847702992201825,40.15543848036127,40.09006002711841,36.88690842562969,28.186831765771934
MS,1957,A1,Eldo,M,historical,49.74132596498027,40.24847938664547,36.94199412786447,27.69536205704039,26.775123881696757
MB,1958,A1,A1,F,historical,64.00401591189609,-124.28562585819297,-142.59979729877088,-150.0682791479975,-125.71554340611982
MB,1958,A1,B1,F,historical,49.070525742162296,-89.81941640249512,-120.14352652404374,-138.8717297849434,-88.8757213607859
MB,1958,A1,C1,F,historical,55.883634782680204,-93.4826768544057,-132.99334525359112,-156.29239243826626,-89.14866709083275
MB,1958,A1,D1,F,historical,25.716292217294225,-6.696438846425938,-37.46963665856335,-70.38041114328958,-6.449064716716933
MS,1958,A1,A1,F,historical,77.13208355394067,-146.52758689178415,-190.71546044926865,-221.01494241563154,-140.71112490268865
MS,1958,A1,B1,F,historical,58.520932068669744,-87.41582916469774,-132.32565841275763,-168.791024695682,-89.06866530566047
MS,1958,A1,Eldo,F,historical,73.23089296997075,-84.82911559213731,-119.30894251377767,-149.30813731944497,-82.13184860172206
MB,1958,A1,A1,M,historical,59.97269279373316,-116.77469780172417,-133.9107572215155,-140.83329278091696,-118.13593759604633
MB,1958,A1,B1,M,historical,45.85678049205714,-84.43042876581849,-112.90635568926322,-130.45826163451036,-83.52107410626948
MB,1958,A1,C1,M,historical,52.3590919956903,-87.84025790587357,-124.94561026413533,-146.77880473372358,-83.76466258197223
MB,1958,A1,D1,M,historical,24.047041394057405,-6.228304142734871,-35.16203472836207,-66.10614790556929,-5.99171763509361
MS,1958,A1,A1,M,historical,51.82557714065578,-99.92943609359975,-129.9330883043188,-150.34681134030492,-95.97877408590173
MS,1958,A1,B1,M,historical,38.73292212884653,-59.63108035711566,-90.2681385309424,-115.05736231299713,-60.67709409277469
MS,1958,A1,Eldo,M,historical,49.185699129459664,-57.82347626270287,-81.34735780026703,-101.78762016173847,-55.96292051688616
MB,1959,A1,A1,F,historical,64.35123155429616,-30.440385995811244,-98.00934939986558,-142.28184120050798,-35.84363251667814
MB,1959,A1,B1,F,historical,45.81321643761568,-25.71871788873505,-89.10168048746178,-131.09185142972328,-26.482635197941654
MB,1959,A1,C1,F,historical,55.82174409945435,30.792367488204135,-11.10015679308883,-61.695462287752044,17.937965899433976
MB,1959,A1,D1,F,historical,27.563828435915152,17.94517800802652,5.67930498473077,-31.859024962676312,8.123724276761678
MS,1959,A1,A1,F,historical,78.18279085756427,-22.723499616382153,-102.95010434985905,-180.47801221872786,-32.84309042954634
MS,1959,A1,B1,F,historical,54.497638519953775,-14.566752187671208,-85.6650963310674,-151.9300496928957,-21.54696028193445
MS,1959,A1,Eldo,F,historical,77.37125123586466,28.030925893210775,-22.127622565548936,-82.97529278300954,11.59560317898758
MB,1959,A1,A1,M,historical,60.28699628035831,-28.615769633934192,-92.11347488714364,-133.64255601206045,-33.68076190059909
MB,1959,A1,B1,M,historical,42.750616571953216,-24.198286719581883,-83.77865227752214,-123.18967942561068,-24.875306618131656
MB,1959,A1,C1,M,historical,52.28400190560116,28.983767012927974,-10.40090079600018,-57.96536231404689,16.90554166293045
MB,1959,A1,D1,M,historical,25.776922478236557,16.9001891496997,5.399905173565978,-29.892164657283423,7.663913524278238
MS,1959,A1,A1,M,historical,52.492067276208374,-15.447043887334871,-70.22390693857255,-123.00580883854681,-22.32720057782454
MS,1959,A1,B1,M,historical,35.77599828412366,-9.9467669537854,-58.53420743914183,-103.68199630164952,-14.571847512793545
MS,1959,A1,Eldo,M,historical,51.9134045343072,19.239304162021238,-15.008495601494008,-56.55153694576945,8.04139878976764
MB,1960,A1,A1,F,historical,59.6583159615313,-132.16622014171364,-140.4137220391074,-113.58777793301843,-138.9849061862031
MB,1960,A1,B1,F,historical,46.304875979945876,-124.02319747370335,-145.23474113308114,-135.09565095094175,-126.33873291732432
MB,1960,A1,C1,F,historical,53.43743378072498,-112.26579049808188,-149.9434056619911,-157.98643053948314,-112.21831190793324
MB,1960,A1,D1,F,historical,26.4272096780925,-41.37457753952036,-98.38026458632515,-145.07076556791606,-41.10457858373947
MS,1960,A1,A1,F,historical,71.89591355558709,-162.81480926187365,-210.90089748836488,-195.00972283057786,-165.43497541354253
MS,1960,A1,B1,F,historical,55.152350635626114,-138.84019429933076,-196.11921746459336,-214.38666813783152,-139.94751618754705
MS,1960,A1,Eldo,F,historical,72.09155638260198,-120.1529747543075,-173.30888451428126,-212.45894443537395,-120.66979710310258
MB,1960,A1,A1,M,historical,55.86009567046218,-124.16410584294877,-131.75758238113173,-106.2964325877742,-130.5822217907344
MB,1960,A1,B1,M,historical,43.23613986717653,-116.55860367771069,-136.38620219410427,-126.67186534107309,-118.71425650098314
MB,1960,A1,C1,M,historical,50.0493010638081,-105.48969273951397,-140.8313682744658,-148.2487949444922,-105.44594578593977
MB,1960,A1,D1,M,historical,24.70932136111389,-38.83379191170252,-92.42905266456134,-136.29742257229086,-38.572560333694476
MS,1960,A1,A1,M,historical,48.117006572134414,-111.0296959924352,-143.4395129000134,-131.55156967592822,-112.82237826283746
MS,1960,A1,B1,M,historical,36.33272231487722,-94.76100486004326,-133.63561752713446,-145.48760316262346,-95.4093750627769
MS,1960,A1,Eldo,M,historical,48.24957670542552,-81.97918041106598,-118.16910267552808,-144.64295746873012,-82.29207663704288
MB,1961,A1,A1,F,historical,61.074836692610525,-50.62082478385115,-67.63882739844102,-80.15905798490607,-43.97512086103564
MB,1961,A1,B1,F,historical,45.279328717179595,25.334415084503398,24.837050257191265,27.15594624254804,25.155834632810574
MB,1961,A1,C1,F,historical,50.80719013868356,25.341739111949,22.543789120752066,20.343561562569366,16.48523295299261
MB,1961,A1,D1,F,historical,27.601115548990062,17.162595502049186,18.669538497446904,19.95872400736357,7.690121617573823
MS,1961,A1,A1,F,historical,73.25233894153092,-44.73292868518824,-64.15839971284689,-79.41506387812815,-41.28675455352328
MS,1961,A1,B1,F,historical,53.398901988997714,30.72506649616519,30.665675474909502,32.271503337532074,24.342017224293432
MS,1961,A1,Eldo,F,historical,71.59598219235122,-1.3640454163937423,-9.444383465069603,-15.582176007591235,-5.984885164881716
MB,1961,A1,A1,M,historical,57.21868072742504,-47.58210358844788,-63.57467889089669,-75.3351598205422,-41.32314808628333
MB,1961,A1,B1,M,historical,42.278260672053825,23.814843439104116,23.343327112676352,25.529536498278347,23.677834112102715
MB,1961,A1,C1,M,historical,47.58840604119228,23.864303157351014,21.23493000397621,19.170003895685273,15.538944533068234
MB,1961,A1,D1,M,historical,25.81534545061038,16.158453367659618,17.58251095847347,18.801271683433914,7.248506714318438
MS,1961,A1,A1,M,historical,49.16679141741321,-30.467255157090502,-43.72382644751561,-54.11833309424668,-28.086246200530034
MS,1961,A1,B1,M,historical,35.157638651660946,21.021430404066532,20.96615695245085,22.08615870457688,16.755890454199857
MS,1961,A1,Eldo,M,historical,48.03438048445133,-0.8128112091973271,-6.324381184977937,-10.494829598603499,-3.949589773754442
MB,1962,A1,A1,F,historical,60.23760425814326,36.56801022601921,16.186085576218865,-4.170747113113503,27.53495048545185
MB,1962,A1,B1,F,historical,46.54352656327932,38.70876691963346,19.33930256817864,0.20967287869831502,32.84613216260293
MB,1962,A1,C1,F,historical,53.06144399154156,42.43864803334141,40.36616843889396,30.685966451777457,24.90719162963729
MB,1962,A1,D1,F,historical,26.567388783870214,16.62252324297077,18.19899425372212,13.174102524715478,7.209726313098315
MS,1962,A1,A1,F,historical,72.68454873264857,40.1896170492178,20.64480283332722,-0.4504855045652685,26.085458084798145
MS,1962,A1,B1,F,historical,55.778103055960706,42.8082222167833,25.16536272512414,7.436831390255761,32.431061732741185
MS,1962,A1,Eldo,F,historical,71.4433562456399,51.28123809556994,42.42929526230686,31.370642621870832,34.97697170864878
MB,1962,A1,A1,M,historical,56.413430016990844,34.38545160065236,15.22772247269549,-3.902928762671544,25.90863014887838
MB,1962,A1,B1,M,historical,43.463003909995976,36.383524964539895,18.17302672689126,0.19532558411848705,30.90689295531273
MB,1962,A1,C1,M,historical,49.68705038112769,39.90955893966331,37.98008597236718,28.89123715765242,23.429843412618634
MB,1962,A1,D1,M,historical,24.84986320762625,15.641585122861317,17.15231551962069,12.448213197793455,6.790812507928654
MS,1962,A1,A1,M,historical,48.698114832452134,27.51522395462699,14.191128838110222,-0.1882199318087734,17.913306410920047
MS,1962,A1,B1,M,historical,36.77522139545773,29.241720953301034,17.20238792980456,5.135419455969082,22.280373330305885
MS,1962,A1,Eldo,M,historical,47.86917699451209,35.07861468815447,29.067472223452175,21.553218974210747,23.964923430825078
MB,1963,A1,A1,F,historical,60.40423319620844,-41.38390308206509,-84.48809919713656,-120.4637831168726,-44.720717592850775
MB,1963,A1,B1,F,historical,47.67947372229971,10.638431539355011,-13.856147988053303,-34.57334570274328,8.606648762674546
MB,1963,A1,C1,F,historical,50.3707098050327,22.605720316999243,0.29907594274113086,-22.960498932455565,14.184978425566609
MB,1963,A1,D1,F,historical,23.79246006471837,15.533053541193974,12.076090160132631,-1.1028379856245578,7.192845224033364
MS,1963,A1,A1,F,historical,72.11496772718132,-33.981437815835605,-84.04838989287809,-133.89819255423626,-40.98447020771922
MS,1963,A1,B1,F,historical,56.23404768916264,16.879318581459216,-5.6288732256125895,-26.127378659779126,9.175701001185828
MS,1963,A1,Eldo,F,historical,72.55817840273826,-30.313106860077582,-77.0360289618245,-121.67374511326287,-35.16578885948496
MB,1963,A1,A1,M,historical,56.57145755091488,-38.909164952097484,-79.41970873666352,-113.20785617111169,-42.03126494741308
MB,1963,A1,B1,M,historical,44.55985800113602,10.002076240302062,-13.02985723961319,-32.500799112931865,8.120398504189675
MB,1963,A1,C1,M,historical,47.16566041844983,21.288510627697917,0.3176963979324253,-21.547067937418007,13.378888089983342
MB,1963,A1,D1,M,historical,22.23804252498172,14.638081684457227,11.409456232288981,-0.9737068122806374,6.790907698479501
MS,1963,A1,A1,M,historical,48.30884173000318,-23.162912926695295,-57.35465252388112,-91.35528039166097,-27.905330521864027
MS,1963,A1,B1,M,historical,37.2135884800012,11.58649798716622,-3.789701488427565,-17.76162579219523,6.4123823983907675
MS,1963,A1,Eldo,M,historical,48.64822048315342,-20.61950490942884,-52.53767458555625,-82.99687123806909,-23.901871228286254
MB,1964,A1,A1,F,historical,59.50251356413642,23.1905786410829,-11.868195599937568,-45.78350695549287,20.977873181584187
MB,1964,A1,B1,F,historical,49.546668926609065,51.26503379484854,48.711904643560764,38.439228827691906,38.81974440209081
MB,1964,A1,C1,F,historical,49.853784135951784,37.32591209903977,25.935770571077164,1.982358440355024,21.197194264308322
MB,1964,A1,D1,F,historical,23.8848976731648,15.673153938388051,16.991929521931972,6.175926404913573,7.259983288187335
MS,1964,A1,A1,F,historical,71.39088553419701,26.754666719784073,-6.492870788813562,-41.58535187133568,19.076609375086807
MS,1964,A1,B1,F,historical,59.865539255890745,58.23586992497382,52.157168620565415,41.051201928989975,42.66369671473657
MS,1964,A1,Eldo,F,historical,72.30505768045064,42.294140737787856,21.868289954122872,-1.6997118172501826,29.891850474788924
MB,1964,A1,A1,M,historical,55.74592424294372,21.816728217608173,-11.140602896311353,-43.018037258388624,19.748004151436582
MB,1964,A1,B1,M,historical,46.31046640216225,48.16423703953361,45.784902020949595,36.14333832508649,36.486172929874485
MB,1964,A1,C1,M,historical,46.6911451628555,35.11102604194463,24.42433819249529,1.912209218829173,19.94264759471413
MB,1964,A1,D1,M,historical,22.328271491242624,14.746287438666135,16.021694453587962,5.872821068546137,6.8328420819104405
MS,1964,A1,A1,M,historical,47.91893017499241,18.374682120600703,-4.3085162594581465,-28.252617804115054,13.140706697052764
MS,1964,A1,B1,M,historical,39.686577772348116,39.685999667590764,35.6072740348476,28.091580778759287,29.126591272944356
MS,1964,A1,Eldo,M,historical,48.51760394777456,28.978019033477022,15.065036418826793,-1.0005761503590895,20.51011964460887
MB,2005,A1,A1,F,contemporary,-135.79923764988177,56.16819044536803,-120.52633103628162,-140.0224445981311,-84.58580965584048
MB,2005,A1,B1,F,contemporary,-141.37513456611453,51.71504815463028,-115.58741238032346,-138.97393861521718,-73.85442435569723
MB,2005,A1,C1,F,contemporary,-129.19957296764014,37.508064659176966,-93.63487292234576,-129.00994235590454,-44.71740883690878
MB,2005,A1,D1,F,contemporary,26.87747831611421,16.984097195187296,6.164965170267104,-9.689302379237686,9.708099180406416
MS,2005,A1,A1,F,contemporary,-180.78329760393797,64.08692308774813,-137.4674012393469,-176.10391789534629,-84.52719305072023
MS,2005,A1,B1,F,contemporary,-183.0323836605119,60.91749661439327,-125.36372061941123,-172.4601953672053,-71.12693417569254
MS,2005,A1,Eldo,F,contemporary,-196.57565934263297,58.99201986337651,-193.20916368356922,-218.67018501170577,-125.17454236477731
MB,2005,A1,A1,M,contemporary,-127.54177123159246,52.62368645136818,-113.25979834186552,-131.53715424221926,-79.50268443894562
MB,2005,A1,B1,M,contemporary,-132.83422693417435,48.43624413481053,-108.63189349073271,-130.5531399749299,-69.40558077315119
MB,2005,A1,C1,M,contemporary,-121.40498744667033,35.0998587081192,-87.98643687908178,-121.21206532431067,-41.993517640347804
MB,2005,A1,D1,M,contemporary,25.138334785737193,16.02246263877623,5.8609930875324245,-9.042397841857522,9.17423291804253
MS,2005,A1,A1,M,contemporary,-123.23775530341022,42.95550558595933,-93.78910703870217,-120.08876366683316,-57.64326098356812
MS,2005,A1,B1,M,contemporary,-124.98019966473818,40.79825932284766,-85.53568784522933,-117.58658926572431,-48.429380404901124
MS,2005,A1,Eldo,M,contemporary,-133.37477174390514,39.19372172832102,-131.66446924399773,-148.52618774659942,-85.36557040621855
MB,2006,A1,A1,F,contemporary,-131.56376757821246,60.1853172419656,-126.15209439251215,-141.7137949758758,-87.32175289175997
MB,2006,A1,B1,F,contemporary,NA,53.74959908469297,-40.011343810576,NA,-7.481910215097357
MB,2006,A1,C1,F,contemporary,NA,38.63498509766707,-57.07164769615484,NA,-16.79272512012132
MB,2006,A1,D1,F,contemporary,33.60585134024699,-0.9307150469171851,-38.29628431632616,-77.91048063444897,-1.3309750754528367
MS,2006,A1,A1,F,contemporary,-193.82728922557857,68.76792445688822,-151.72788322056053,-194.79864371903443,-88.59918278609058
MS,2006,A1,B1,F,contemporary,NA,63.86265179523608,-29.565006053251203,NA,-3.6872887169098236
MS,2006,A1,Eldo,F,contemporary,NA,62.30538493323181,-124.63506651630478,NA,-68.03690359620897
MB,2006,A1,A1,M,contemporary,-123.48682442000579,56.39492766387796,-118.52817846172579,-133.06904903878015,-82.07682460259505
MB,2006,A1,B1,M,contemporary,NA,50.339620347702095,-37.62900354621341,NA,-7.012446918264273
MB,2006,A1,C1,M,contemporary,NA,36.165471894015084,-53.62359775509603,NA,-15.743065270312593
MB,2006,A1,D1,M,contemporary,31.452818215842008,-0.814548461672709,-35.94765569885479,-73.19344331795772,-1.1880065095910186
MS,2006,A1,A1,M,contemporary,-131.94345734372962,46.1320665036235,-103.50224029625961,-132.72094634432767,-60.44533614804921
MS,2006,A1,B1,M,contemporary,NA,42.77261793580769,-20.168643738233854,NA,-2.383501336896057
MS,2006,A1,Eldo,M,contemporary,NA,41.56358263981447,-85.0505442783163,NA,-46.37513846830559
MB,2007,A1,A1,F,contemporary,-128.35946729158664,60.12865791473934,-109.69058088491144,-131.11992496217545,-73.08402535121168
MB,2007,A1,B1,F,contemporary,NA,53.47883003637534,-60.94540726865861,NA,-23.992882722077784
MB,2007,A1,C1,F,contemporary,NA,37.05250119195505,-42.84244630931117,NA,-6.288196844217513
MB,2007,A1,D1,F,contemporary,29.830468537464732,19.769417613204975,4.773260720147665,-21.917618460025025,9.920451826307481
MS,2007,A1,A1,F,contemporary,-164.9108146439231,68.12402150453512,-121.75049711976988,-160.39550432356958,-71.67918176575371
MS,2007,A1,B1,F,contemporary,NA,62.50291993168057,-53.46060163232382,NA,-19.57688534824342
MS,2007,A1,Eldo,F,contemporary,NA,62.3054183126573,-79.02291434694833,NA,-38.19224464919727
MB,2007,A1,A1,M,contemporary,-120.57370946564933,56.34383421849805,-103.08593619636325,-123.18658507559748,-68.6951454476213
MB,2007,A1,B1,M,contemporary,NA,50.08712549539839,-57.305201561219974,NA,-22.536297181112896
MB,2007,A1,C1,M,contemporary,NA,34.62179645462318,-40.25196403284245,NA,-5.867197358597452
